,person_id,portfolio_id,event_offer_completed,event_offer_received,event_offer_viewed
35022,9412,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35023,9413,3f207df678b143eea3cee63160fa8bed,0,1,1
35024,9413,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35025,9413,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35026,9413,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
35027,9414,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35028,9414,2906b810c7d4411798c6938adc9daaa5,1,1,1
35029,9414,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35030,9415,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,0
35031,9415,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35032,9415,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
35033,9415,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35034,9416,2906b810c7d4411798c6938adc9daaa5,1,1,0
35035,9416,3f207df678b143eea3cee63160fa8bed,0,1,0
35036,9416,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35037,9416,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35038,9416,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35039,9417,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35040,9417,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
35041,9417,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35042,9418,3f207df678b143eea3cee63160fa8bed,0,2,1
35043,9418,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35044,9418,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35045,9419,3f207df678b143eea3cee63160fa8bed,0,1,1
35046,9419,4d5c57ea9a6940dd891ad53e9dbe8da0,0,3,3
35047,9419,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35048,9420,2906b810c7d4411798c6938adc9daaa5,0,1,0
35049,9420,3f207df678b143eea3cee63160fa8bed,0,1,0
35050,9420,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35051,9420,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,1
35052,9421,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35053,9421,2906b810c7d4411798c6938adc9daaa5,0,1,0
35054,9421,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35055,9422,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35056,9422,2906b810c7d4411798c6938adc9daaa5,1,1,1
35057,9422,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35058,9422,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35059,9422,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35060,9423,3f207df678b143eea3cee63160fa8bed,0,1,1
35061,9423,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35062,9423,f19421c1d4aa40978ebb69ca19b0e20d,2,2,1
35063,9423,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
35064,9424,2906b810c7d4411798c6938adc9daaa5,0,3,1
35065,9424,3f207df678b143eea3cee63160fa8bed,0,1,0
35066,9424,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35067,9425,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35068,9425,2906b810c7d4411798c6938adc9daaa5,1,1,0
35069,9425,3f207df678b143eea3cee63160fa8bed,0,2,0
35070,9425,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35071,9426,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35072,9426,2906b810c7d4411798c6938adc9daaa5,0,1,0
35073,9426,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35074,9426,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
35075,9426,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35076,9427,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35077,9427,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
35078,9427,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35079,9428,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35080,9428,f19421c1d4aa40978ebb69ca19b0e20d,0,2,2
35081,9429,4d5c57ea9a6940dd891ad53e9dbe8da0,0,3,3
35082,9429,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35083,9430,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35084,9430,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35085,9430,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,1
35086,9431,2906b810c7d4411798c6938adc9daaa5,1,1,1
35087,9431,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35088,9431,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35089,9431,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35090,9432,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
35091,9432,2906b810c7d4411798c6938adc9daaa5,0,1,0
35092,9432,3f207df678b143eea3cee63160fa8bed,0,1,0
35093,9432,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35094,9432,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35095,9433,2906b810c7d4411798c6938adc9daaa5,1,1,1
35096,9433,3f207df678b143eea3cee63160fa8bed,0,2,2
35097,9433,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35098,9433,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35099,9433,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35100,9434,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35101,9434,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35102,9434,3f207df678b143eea3cee63160fa8bed,0,1,1
35103,9434,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35104,9434,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35105,9435,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,2,0
35106,9435,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35107,9435,2906b810c7d4411798c6938adc9daaa5,1,1,0
35108,9435,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35109,9435,f19421c1d4aa40978ebb69ca19b0e20d,0,1,0
35110,9436,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35111,9436,2906b810c7d4411798c6938adc9daaa5,1,1,0
35112,9436,3f207df678b143eea3cee63160fa8bed,0,1,0
35113,9436,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35114,9437,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,2
35115,9437,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35116,9437,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35117,9437,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35118,9438,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35119,9438,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35120,9438,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35121,9438,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35122,9439,2298d6c36e964ae4a3e7e9706d1fb8c2,1,2,2
35123,9439,2906b810c7d4411798c6938adc9daaa5,1,1,1
35124,9439,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35125,9439,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35126,9440,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35127,9440,3f207df678b143eea3cee63160fa8bed,0,2,2
35128,9440,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35129,9441,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35130,9441,2906b810c7d4411798c6938adc9daaa5,0,1,0
35131,9441,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35132,9441,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35133,9441,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35134,9442,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35135,9442,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35136,9442,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
35137,9443,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35138,9443,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35139,9443,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35140,9443,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35141,9444,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35142,9444,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35143,9444,3f207df678b143eea3cee63160fa8bed,0,1,1
35144,9444,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35145,9445,3f207df678b143eea3cee63160fa8bed,0,2,2
35146,9445,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
35147,9446,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35148,9446,2906b810c7d4411798c6938adc9daaa5,0,1,0
35149,9446,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35150,9447,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35151,9447,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35152,9447,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35153,9448,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35154,9448,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35155,9448,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35156,9449,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35157,9449,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35158,9449,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35159,9449,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35160,9450,2298d6c36e964ae4a3e7e9706d1fb8c2,0,2,2
35161,9450,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
35162,9450,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35163,9451,2906b810c7d4411798c6938adc9daaa5,1,1,0
35164,9451,3f207df678b143eea3cee63160fa8bed,0,1,0
35165,9451,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35166,9451,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
35167,9451,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35168,9452,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35169,9452,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35170,9452,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35171,9452,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35172,9453,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35173,9453,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35174,9453,3f207df678b143eea3cee63160fa8bed,0,1,0
35175,9453,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,2,1
35176,9454,3f207df678b143eea3cee63160fa8bed,0,2,2
35177,9454,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
35178,9454,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35179,9455,2906b810c7d4411798c6938adc9daaa5,0,1,1
35180,9455,3f207df678b143eea3cee63160fa8bed,0,1,1
35181,9455,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35182,9455,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35183,9456,3f207df678b143eea3cee63160fa8bed,0,1,1
35184,9456,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35185,9456,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35186,9456,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35187,9456,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35188,9457,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35189,9457,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,0
35190,9457,f19421c1d4aa40978ebb69ca19b0e20d,1,2,2
35191,9458,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35192,9458,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35193,9458,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35194,9459,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35195,9459,3f207df678b143eea3cee63160fa8bed,0,1,0
35196,9459,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35197,9459,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35198,9460,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35199,9460,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35200,9460,3f207df678b143eea3cee63160fa8bed,0,1,0
35201,9460,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35202,9461,2906b810c7d4411798c6938adc9daaa5,1,1,1
35203,9461,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35204,9461,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35205,9461,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35206,9462,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,0
35207,9462,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35208,9462,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35209,9462,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35210,9463,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35211,9463,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35212,9463,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
35213,9463,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
35214,9464,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35215,9464,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35216,9464,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35217,9464,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
35218,9465,3f207df678b143eea3cee63160fa8bed,0,1,1
35219,9465,4d5c57ea9a6940dd891ad53e9dbe8da0,1,2,2
35220,9465,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35221,9465,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35222,9466,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35223,9466,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35224,9466,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35225,9466,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35226,9466,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35227,9467,3f207df678b143eea3cee63160fa8bed,0,1,1
35228,9467,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35229,9467,f19421c1d4aa40978ebb69ca19b0e20d,0,2,2
35230,9467,fafdcd668e3743c1bb461111dcafc2a4,0,2,2
35231,9468,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35232,9468,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35233,9468,f19421c1d4aa40978ebb69ca19b0e20d,0,1,0
35234,9468,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35235,9469,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35236,9469,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35237,9469,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35238,9469,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35239,9469,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35240,9469,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35241,9470,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35242,9470,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35243,9470,2906b810c7d4411798c6938adc9daaa5,0,1,1
35244,9470,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
35245,9471,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35246,9471,2906b810c7d4411798c6938adc9daaa5,0,1,1
35247,9471,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
35248,9471,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35249,9471,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35250,9472,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35251,9472,2906b810c7d4411798c6938adc9daaa5,1,1,1
35252,9472,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35253,9472,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
35254,9472,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35255,9473,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35256,9473,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35257,9473,ae264e3637204a6fb9bb56bc8210ddfd,1,2,2
35258,9474,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35259,9474,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35260,9474,2906b810c7d4411798c6938adc9daaa5,0,1,0
35261,9474,ae264e3637204a6fb9bb56bc8210ddfd,0,2,1
35262,9475,2906b810c7d4411798c6938adc9daaa5,1,1,1
35263,9475,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35264,9475,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,2
35265,9475,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35266,9476,3f207df678b143eea3cee63160fa8bed,0,1,1
35267,9476,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35268,9476,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
35269,9476,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35270,9477,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35271,9477,3f207df678b143eea3cee63160fa8bed,0,2,0
35272,9477,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35273,9477,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35274,9477,fafdcd668e3743c1bb461111dcafc2a4,0,1,0
35275,9478,2906b810c7d4411798c6938adc9daaa5,2,2,0
35276,9478,ae264e3637204a6fb9bb56bc8210ddfd,1,2,2
35277,9479,2298d6c36e964ae4a3e7e9706d1fb8c2,1,2,2
35278,9479,3f207df678b143eea3cee63160fa8bed,0,1,0
35279,9479,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35280,9479,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35281,9480,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35282,9480,2298d6c36e964ae4a3e7e9706d1fb8c2,0,2,2
35283,9480,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35284,9480,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35285,9480,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
35286,9481,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35287,9481,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
35288,9481,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35289,9481,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35290,9482,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35291,9482,5a8bc65990b245e5a138643cd4eb9837,0,1,0
35292,9482,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35293,9483,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35294,9483,3f207df678b143eea3cee63160fa8bed,0,2,2
35295,9483,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35296,9483,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35297,9484,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35298,9484,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35299,9485,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,1
35300,9485,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,0
35301,9485,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35302,9486,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
35303,9486,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35304,9486,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35305,9487,2906b810c7d4411798c6938adc9daaa5,0,1,1
35306,9487,3f207df678b143eea3cee63160fa8bed,0,1,1
35307,9487,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35308,9487,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35309,9487,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35310,9488,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,0
35311,9488,3f207df678b143eea3cee63160fa8bed,0,1,0
35312,9488,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35313,9488,fafdcd668e3743c1bb461111dcafc2a4,1,2,2
35314,9489,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35315,9489,3f207df678b143eea3cee63160fa8bed,0,1,0
35316,9489,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35317,9489,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35318,9490,3f207df678b143eea3cee63160fa8bed,0,2,2
35319,9490,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
35320,9491,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35321,9491,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35322,9491,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35323,9491,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35324,9492,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,1
35325,9492,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35326,9492,2906b810c7d4411798c6938adc9daaa5,0,1,1
35327,9492,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35328,9493,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35329,9493,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35330,9493,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35331,9493,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35332,9494,2906b810c7d4411798c6938adc9daaa5,1,1,1
35333,9494,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35334,9494,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35335,9494,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35336,9494,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35337,9495,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35338,9495,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35339,9495,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35340,9495,fafdcd668e3743c1bb461111dcafc2a4,1,2,2
35341,9496,2906b810c7d4411798c6938adc9daaa5,0,1,0
35342,9496,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35343,9496,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35344,9496,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35345,9497,2906b810c7d4411798c6938adc9daaa5,0,1,0
35346,9497,3f207df678b143eea3cee63160fa8bed,0,1,0
35347,9497,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35348,9497,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35349,9498,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35350,9498,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35351,9498,3f207df678b143eea3cee63160fa8bed,0,1,1
35352,9498,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35353,9498,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35354,9499,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35355,9499,2906b810c7d4411798c6938adc9daaa5,1,1,0
35356,9499,3f207df678b143eea3cee63160fa8bed,0,1,0
35357,9499,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35358,9499,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
35359,9500,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35360,9500,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35361,9500,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35362,9500,ae264e3637204a6fb9bb56bc8210ddfd,0,3,3
35363,9501,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35364,9501,2906b810c7d4411798c6938adc9daaa5,1,1,0
35365,9501,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
35366,9501,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35367,9501,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35368,9502,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
35369,9502,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35370,9502,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
35371,9502,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
35372,9503,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35373,9503,2906b810c7d4411798c6938adc9daaa5,0,1,0
35374,9503,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35375,9503,f19421c1d4aa40978ebb69ca19b0e20d,1,3,3
35376,9504,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
35377,9504,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35378,9504,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
35379,9504,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
35380,9505,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35381,9505,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
35382,9505,2906b810c7d4411798c6938adc9daaa5,1,2,0
35383,9505,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35384,9505,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
35385,9506,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35386,9506,2906b810c7d4411798c6938adc9daaa5,2,2,2
35387,9506,3f207df678b143eea3cee63160fa8bed,0,1,1
35388,9506,5a8bc65990b245e5a138643cd4eb9837,0,2,2
35389,9507,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35390,9507,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,2
35391,9507,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
35392,9508,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
35393,9508,3f207df678b143eea3cee63160fa8bed,0,1,1
35394,9508,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
35395,9508,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35396,9509,2906b810c7d4411798c6938adc9daaa5,2,2,1
35397,9509,3f207df678b143eea3cee63160fa8bed,0,1,1
35398,9509,5a8bc65990b245e5a138643cd4eb9837,0,1,1
35399,9509,f19421c1d4aa40978ebb69ca19b0e20d,1,2,2
35400,9510,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35401,9510,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35402,9510,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
35403,9510,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
35404,9510,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
35405,9511,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
35406,9511,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
35407,9511,ae264e3637204a6fb9bb56bc8210ddfd,0,3,3
